order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating,Revenue,discount_band,order_value,price_tier,discount_value,year,month,year_month
ORD100139,12-11-2025,Reebok,Model-619,Running,Unisex,9,Red,139,10,125.1,2,250.2,Wallet,Online,USA,High,3.4,250.2,0_to_10,250.2,Mid,13.9,2025,11,2025-11
ORD100140,03-01-2021,ASICS,Model-294,Running,Men,8,Red,84,10,75.6,4,302.4,Cash,Retail Store,Germany,Low,4.3,302.4,0_to_10,302.4,Budget,8.4,2021,1,2021-01
ORD100141,03-11-2019,Reebok,Model-502,Training,Women,10,Black,120,5,114,3,342,Card,Retail Store,Germany,Low,3.3,342,0_to_10,342,Mid,6,2019,11,2019-11
ORD100142,28-01-2023,ASICS,Model-633,Lifestyle,Men,10,Red,151,5,143.45,1,143.45,Wallet,Online,India,High,4.1,143.45,0_to_10,143.45,Premium,7.55,2023,1,2023-01
ORD100143,07-08-2023,Adidas,Model-445,Basketball,Unisex,11,Black,192,0,192,4,768,Cash,Online,UAE,Low,3.7,768,0_to_10,768,Premium,0,2023,8,2023-08
ORD100144,07-05-2020,Nike,Model-172,Running,Unisex,7,White,137,5,130.15,1,130.15,Cash,Retail Store,India,Medium,4.6,130.15,0_to_10,130.15,Mid,6.85,2020,5,2020-05
ORD100145,19-09-2022,Reebok,Model-155,Training,Unisex,11,White,180,30,126,3,378,Wallet,Retail Store,Germany,Low,3.3,378,21_to_30,378,Mid,54,2022,9,2022-09
ORD100146,22-10-2023,Nike,Model-125,Lifestyle,Unisex,9,Blue,107,20,85.6,1,85.6,Card,Online,India,High,4.6,85.6,11_to_20,85.6,Budget,21.4,2023,10,2023-10
ORD100147,24-08-2021,Nike,Model-791,Running,Women,11,Black,172,10,154.8,1,154.8,Wallet,Retail Store,UK,Medium,3.5,154.8,0_to_10,154.8,Premium,17.2,2021,8,2021-08
ORD100148,26-09-2021,Nike,Model-485,Training,Men,10,Grey,87,30,60.9,4,243.6,Wallet,Retail Store,USA,Medium,3.1,243.6,21_to_30,243.6,Budget,26.1,2021,9,2021-09
ORD100149,27-01-2018,New Balance,Model-102,Training,Men,11,Black,115,10,103.5,3,310.5,Cash,Online,UK,Medium,4.5,310.5,0_to_10,310.5,Mid,11.5,2018,1,2018-01
ORD100150,24-06-2019,Nike,Model-838,Lifestyle,Women,8,Black,77,5,73.15,2,146.3,Card,Online,Germany,Medium,3.5,146.3,0_to_10,146.3,Budget,3.85,2019,6,2019-06
ORD100151,02-09-2026,ASICS,Model-813,Lifestyle,Women,6,White,178,20,142.4,4,569.6,Wallet,Online,Germany,Medium,4.7,569.6,11_to_20,569.6,Premium,35.6,2026,9,2026-09
ORD100152,13-07-2021,Adidas,Model-911,Running,Women,6,Grey,145,5,137.75,2,275.5,Wallet,Retail Store,USA,Low,4.8,275.5,0_to_10,275.5,Mid,7.25,2021,7,2021-07
ORD100153,10-11-2023,Nike,Model-166,Gym,Men,6,Blue,84,15,71.4,2,142.8,Bank Transfer,Online,UAE,High,4,142.8,11_to_20,142.8,Budget,12.6,2023,11,2023-11
ORD100154,14-11-2025,ASICS,Model-569,Gym,Men,7,White,170,15,144.5,3,433.5,Bank Transfer,Online,USA,High,4.1,433.5,11_to_20,433.5,Premium,25.5,2025,11,2025-11
ORD100155,10-11-2018,Reebok,Model-653,Basketball,Unisex,6,Red,172,15,146.2,3,438.6,Wallet,Online,UK,Medium,3.7,438.6,11_to_20,438.6,Premium,25.8,2018,11,2018-11
ORD100156,13-06-2023,Nike,Model-414,Running,Men,10,Blue,85,5,80.75,3,242.25,Wallet,Retail Store,Germany,Medium,3.7,242.25,0_to_10,242.25,Budget,4.25,2023,6,2023-06
ORD100157,07-08-2024,ASICS,Model-761,Gym,Unisex,10,Black,180,0,180,1,180,Wallet,Retail Store,USA,Medium,3.3,180,0_to_10,180,Premium,0,2024,8,2024-08
ORD100158,05-06-2021,Puma,Model-942,Training,Men,11,Black,171,15,145.35,2,290.7,Wallet,Retail Store,UAE,High,3.6,290.7,11_to_20,290.7,Premium,25.65,2021,6,2021-06
ORD100159,16-05-2026,Reebok,Model-998,Gym,Unisex,8,Blue,154,0,154,3,462,Bank Transfer,Online,India,High,3,462,0_to_10,462,Premium,0,2026,5,2026-05
ORD100160,15-08-2020,Nike,Model-567,Basketball,Women,9,Blue,95,30,66.5,2,133,Bank Transfer,Retail Store,USA,Low,4.8,133,21_to_30,133,Budget,28.5,2020,8,2020-08
ORD100161,09-01-2026,ASICS,Model-980,Running,Women,11,Red,138,30,96.6,2,193.2,Bank Transfer,Online,USA,Medium,3.3,193.2,21_to_30,193.2,Budget,41.4,2026,1,2026-01
ORD100162,25-05-2019,ASICS,Model-946,Training,Women,8,Red,121,0,121,2,242,Card,Online,UAE,Medium,4.1,242,0_to_10,242,Mid,0,2019,5,2019-05
ORD100163,18-03-2023,Puma,Model-509,Training,Women,11,Red,103,20,82.4,2,164.8,Wallet,Retail Store,Germany,High,4.4,164.8,11_to_20,164.8,Budget,20.6,2023,3,2023-03
ORD100164,01-04-2018,Adidas,Model-658,Basketball,Men,6,Blue,79,0,79,4,316,Bank Transfer,Online,UAE,High,4.2,316,0_to_10,316,Budget,0,2018,4,2018-04
ORD100165,20-05-2024,Adidas,Model-993,Gym,Unisex,8,Black,123,30,86.1,1,86.1,Wallet,Retail Store,Germany,High,4.9,86.1,21_to_30,86.1,Budget,36.9,2024,5,2024-05
ORD100166,23-09-2018,Reebok,Model-772,Basketball,Unisex,11,White,136,10,122.4,3,367.2,Wallet,Retail Store,Pakistan,High,3.7,367.2,0_to_10,367.2,Mid,13.6,2018,9,2018-09
ORD100167,11-09-2019,ASICS,Model-749,Running,Women,9,Black,69,20,55.2,3,165.6,Cash,Retail Store,USA,Medium,3.4,165.6,11_to_20,165.6,Budget,13.8,2019,9,2019-09
ORD100168,23-04-2024,Adidas,Model-418,Basketball,Unisex,10,Blue,189,15,160.65,1,160.65,Wallet,Retail Store,Germany,Medium,3,160.65,11_to_20,160.65,Premium,28.35,2024,4,2024-04
ORD100169,21-12-2025,New Balance,Model-649,Basketball,Women,8,Red,68,10,61.2,3,183.6,Wallet,Online,Germany,Medium,3.7,183.6,0_to_10,183.6,Budget,6.8,2025,12,2025-12
ORD100170,25-06-2023,Reebok,Model-335,Lifestyle,Men,7,Black,108,20,86.4,2,172.8,Wallet,Online,UAE,Medium,3.2,172.8,11_to_20,172.8,Budget,21.6,2023,6,2023-06
ORD100171,20-03-2021,Adidas,Model-687,Running,Men,8,Grey,179,10,161.1,1,161.1,Bank Transfer,Retail Store,Germany,Low,3.1,161.1,0_to_10,161.1,Premium,17.9,2021,3,2021-03
ORD100172,11-12-2026,ASICS,Model-931,Gym,Unisex,10,Black,99,30,69.3,4,277.2,Card,Online,Pakistan,Low,3.3,277.2,21_to_30,277.2,Budget,29.7,2026,12,2026-12
ORD100173,13-06-2025,Puma,Model-927,Gym,Unisex,11,Red,164,20,131.2,2,262.4,Bank Transfer,Retail Store,India,Medium,4.7,262.4,11_to_20,262.4,Mid,32.8,2025,6,2025-06
ORD100174,13-11-2026,Adidas,Model-177,Gym,Women,7,Red,64,10,57.6,3,172.8,Card,Retail Store,UK,High,4.8,172.8,0_to_10,172.8,Budget,6.4,2026,11,2026-11
ORD100175,09-12-2019,Nike,Model-188,Basketball,Unisex,7,Black,148,20,118.4,2,236.8,Cash,Retail Store,USA,Medium,4.6,236.8,11_to_20,236.8,Mid,29.6,2019,12,2019-12
ORD100176,28-08-2021,ASICS,Model-790,Lifestyle,Women,10,Blue,98,30,68.6,4,274.4,Cash,Online,India,Low,3.6,274.4,21_to_30,274.4,Budget,29.4,2021,8,2021-08
ORD100177,04-10-2025,ASICS,Model-244,Gym,Men,6,Blue,82,0,82,1,82,Bank Transfer,Retail Store,India,Low,3.8,82,0_to_10,82,Budget,0,2025,10,2025-10
ORD100178,10-03-2019,Nike,Model-297,Running,Men,11,Blue,112,10,100.8,3,302.4,Bank Transfer,Retail Store,Pakistan,Low,3.7,302.4,0_to_10,302.4,Mid,11.2,2019,3,2019-03
ORD100179,08-03-2022,ASICS,Model-722,Running,Men,10,Blue,101,15,85.85,3,257.55,Bank Transfer,Online,Germany,High,4,257.55,11_to_20,257.55,Budget,15.15,2022,3,2022-03
ORD100180,27-01-2018,ASICS,Model-649,Running,Men,6,Grey,214,15,181.9,1,181.9,Wallet,Online,USA,Medium,3.6,181.9,11_to_20,181.9,Premium,32.1,2018,1,2018-01
ORD100181,29-05-2022,Puma,Model-295,Running,Men,11,White,214,0,214,2,428,Wallet,Retail Store,Germany,Low,4.4,428,0_to_10,428,Premium,0,2022,5,2022-05
ORD100182,06-10-2021,Puma,Model-964,Training,Men,11,Grey,64,10,57.6,2,115.2,Wallet,Retail Store,India,Medium,4.6,115.2,0_to_10,115.2,Budget,6.4,2021,10,2021-10
ORD100183,14-04-2023,Puma,Model-315,Gym,Men,9,White,218,15,185.3,1,185.3,Bank Transfer,Online,India,Medium,3.8,185.3,11_to_20,185.3,Premium,32.7,2023,4,2023-04
ORD100184,16-10-2018,Puma,Model-146,Lifestyle,Women,9,Black,216,20,172.8,1,172.8,Cash,Retail Store,Germany,Low,4.4,172.8,11_to_20,172.8,Premium,43.2,2018,10,2018-10
ORD100185,13-09-2018,ASICS,Model-726,Lifestyle,Women,8,Blue,189,10,170.1,3,510.3,Cash,Online,Pakistan,Low,4.1,510.3,0_to_10,510.3,Premium,18.9,2018,9,2018-09
ORD100186,02-12-2025,New Balance,Model-168,Running,Women,9,Black,85,10,76.5,3,229.5,Cash,Online,UAE,High,3.4,229.5,0_to_10,229.5,Budget,8.5,2025,12,2025-12
ORD100187,15-12-2018,Nike,Model-811,Basketball,Women,7,Black,133,30,93.1,2,186.2,Cash,Retail Store,Pakistan,High,4.9,186.2,21_to_30,186.2,Budget,39.9,2018,12,2018-12
ORD100188,14-06-2024,New Balance,Model-715,Basketball,Men,11,Grey,199,5,189.05,1,189.05,Card,Online,UK,Low,3.2,189.05,0_to_10,189.05,Premium,9.95,2024,6,2024-06
ORD100189,23-03-2026,Nike,Model-559,Basketball,Women,9,Grey,170,15,144.5,3,433.5,Wallet,Retail Store,UAE,Medium,4.1,433.5,11_to_20,433.5,Premium,25.5,2026,3,2026-03
ORD100190,11-05-2026,Reebok,Model-904,Running,Unisex,7,Grey,127,20,101.6,4,406.4,Bank Transfer,Online,Pakistan,Medium,4.5,406.4,11_to_20,406.4,Mid,25.4,2026,5,2026-05
ORD100191,09-05-2018,ASICS,Model-150,Training,Women,10,Black,90,5,85.5,1,85.5,Wallet,Retail Store,India,Medium,3.2,85.5,0_to_10,85.5,Budget,4.5,2018,5,2018-05
ORD100192,16-12-2023,Adidas,Model-506,Gym,Unisex,6,Blue,100,30,70,3,210,Cash,Online,Pakistan,High,3.2,210,21_to_30,210,Budget,30,2023,12,2023-12
ORD100193,31-05-2025,Adidas,Model-519,Training,Women,11,Grey,208,5,197.6,2,395.2,Wallet,Online,USA,Medium,4.7,395.2,0_to_10,395.2,Premium,10.4,2025,5,2025-05
ORD100194,07-03-2022,Adidas,Model-470,Training,Men,10,White,60,30,42,3,126,Wallet,Retail Store,UAE,Medium,3.8,126,21_to_30,126,Budget,18,2022,3,2022-03
ORD100195,30-09-2018,Nike,Model-535,Lifestyle,Unisex,6,Blue,112,0,112,2,224,Bank Transfer,Retail Store,India,Low,3,224,0_to_10,224,Mid,0,2018,9,2018-09
ORD100196,10-11-2026,Reebok,Model-701,Running,Unisex,8,Grey,94,15,79.9,1,79.9,Card,Online,USA,Low,4.8,79.9,11_to_20,79.9,Budget,14.1,2026,11,2026-11
ORD100197,27-10-2023,New Balance,Model-517,Gym,Women,8,White,194,5,184.3,3,552.9,Card,Retail Store,Pakistan,Low,3.9,552.9,0_to_10,552.9,Premium,9.7,2023,10,2023-10
ORD100198,24-04-2025,Nike,Model-281,Basketball,Women,6,Blue,167,10,150.3,3,450.9,Wallet,Retail Store,India,High,4,450.9,0_to_10,450.9,Premium,16.7,2025,4,2025-04
ORD100199,01-06-2026,Nike,Model-384,Lifestyle,Women,8,Blue,147,0,147,1,147,Card,Online,USA,Medium,4.3,147,0_to_10,147,Premium,0,2026,6,2026-06
ORD100200,14-09-2022,ASICS,Model-148,Basketball,Unisex,6,Blue,215,5,204.25,1,204.25,Bank Transfer,Retail Store,UAE,Low,4.9,204.25,0_to_10,204.25,Premium,10.75,2022,9,2022-09
ORD100201,08-02-2021,Puma,Model-575,Running,Unisex,10,Grey,207,30,144.9,2,289.8,Card,Online,India,Low,3.4,289.8,21_to_30,289.8,Premium,62.1,2021,2,2021-02
ORD100202,05-06-2019,Nike,Model-240,Training,Men,11,Red,130,0,130,4,520,Bank Transfer,Retail Store,Germany,Medium,4.5,520,0_to_10,520,Mid,0,2019,6,2019-06
ORD100203,25-04-2019,Adidas,Model-131,Basketball,Men,11,Grey,182,10,163.8,2,327.6,Bank Transfer,Retail Store,UAE,Medium,3.4,327.6,0_to_10,327.6,Premium,18.2,2019,4,2019-04
ORD100204,17-06-2023,ASICS,Model-868,Basketball,Men,11,Grey,89,10,80.1,2,160.2,Bank Transfer,Online,India,Low,4.4,160.2,0_to_10,160.2,Budget,8.9,2023,6,2023-06
ORD100205,24-01-2025,Nike,Model-777,Running,Women,8,Red,172,5,163.4,2,326.8,Cash,Retail Store,UK,High,3.3,326.8,0_to_10,326.8,Premium,8.6,2025,1,2025-01
ORD100206,05-05-2018,New Balance,Model-970,Gym,Men,8,Black,188,20,150.4,3,451.2,Bank Transfer,Retail Store,UAE,Medium,3.7,451.2,11_to_20,451.2,Premium,37.6,2018,5,2018-05
ORD100207,27-01-2019,New Balance,Model-186,Training,Unisex,9,Red,169,5,160.55,4,642.2,Bank Transfer,Online,UK,High,4.7,642.2,0_to_10,642.2,Premium,8.45,2019,1,2019-01
ORD100208,05-08-2018,ASICS,Model-932,Training,Women,6,Black,194,20,155.2,4,620.8,Wallet,Online,Germany,High,3.4,620.8,11_to_20,620.8,Premium,38.8,2018,8,2018-08
ORD100209,02-07-2018,Puma,Model-338,Basketball,Men,10,Grey,131,30,91.7,1,91.7,Bank Transfer,Online,Pakistan,High,3.4,91.7,21_to_30,91.7,Budget,39.3,2018,7,2018-07
ORD100210,27-05-2019,Nike,Model-363,Lifestyle,Men,7,White,156,15,132.6,3,397.8,Card,Retail Store,UK,Low,4.6,397.8,11_to_20,397.8,Mid,23.4,2019,5,2019-05
ORD100211,20-02-2021,ASICS,Model-219,Basketball,Women,11,Blue,147,30,102.9,4,411.6,Bank Transfer,Retail Store,Germany,Low,4.7,411.6,21_to_30,411.6,Mid,44.1,2021,2,2021-02
ORD100212,29-10-2021,Adidas,Model-429,Running,Unisex,6,Blue,201,5,190.95,3,572.85,Bank Transfer,Online,UAE,Medium,3.4,572.85,0_to_10,572.85,Premium,10.05,2021,10,2021-10
ORD100213,07-06-2022,Nike,Model-647,Gym,Women,10,Black,206,20,164.8,3,494.4,Wallet,Online,UAE,High,3.8,494.4,11_to_20,494.4,Premium,41.2,2022,6,2022-06
ORD100214,05-08-2020,Nike,Model-808,Training,Unisex,9,Blue,61,0,61,3,183,Card,Retail Store,India,Low,3.7,183,0_to_10,183,Budget,0,2020,8,2020-08
ORD100215,12-01-2021,Nike,Model-218,Gym,Unisex,9,Grey,189,10,170.1,3,510.3,Wallet,Retail Store,USA,High,4.7,510.3,0_to_10,510.3,Premium,18.9,2021,1,2021-01
ORD100216,18-04-2023,New Balance,Model-833,Gym,Unisex,6,White,96,30,67.2,4,268.8,Card,Retail Store,India,Low,3.9,268.8,21_to_30,268.8,Budget,28.8,2023,4,2023-04
ORD100217,18-09-2020,ASICS,Model-953,Gym,Unisex,9,Black,158,15,134.3,2,268.6,Wallet,Online,Germany,High,3.3,268.6,11_to_20,268.6,Mid,23.7,2020,9,2020-09
ORD100218,28-06-2021,Puma,Model-826,Running,Unisex,6,Blue,217,10,195.3,2,390.6,Cash,Online,Pakistan,Medium,4,390.6,0_to_10,390.6,Premium,21.7,2021,6,2021-06
ORD100219,15-01-2022,Nike,Model-336,Running,Women,6,Grey,73,0,73,4,292,Card,Retail Store,Pakistan,Medium,3.5,292,0_to_10,292,Budget,0,2022,1,2022-01
ORD100220,12-03-2018,Nike,Model-103,Training,Unisex,7,Red,81,10,72.9,2,145.8,Wallet,Online,India,High,4.1,145.8,0_to_10,145.8,Budget,8.1,2018,3,2018-03
ORD100221,15-01-2026,Nike,Model-904,Training,Unisex,8,Black,168,5,159.6,3,478.8,Cash,Online,UAE,High,4.6,478.8,0_to_10,478.8,Premium,8.4,2026,1,2026-01
ORD100222,19-04-2018,ASICS,Model-455,Basketball,Unisex,6,Blue,187,20,149.6,2,299.2,Cash,Retail Store,UK,High,3.5,299.2,11_to_20,299.2,Premium,37.4,2018,4,2018-04
ORD100223,09-02-2019,New Balance,Model-477,Running,Men,9,White,76,20,60.8,1,60.8,Bank Transfer,Retail Store,India,Low,3.4,60.8,11_to_20,60.8,Budget,15.2,2019,2,2019-02
ORD100224,19-06-2019,Nike,Model-126,Gym,Women,6,Black,165,30,115.5,1,115.5,Bank Transfer,Online,UK,Medium,3.5,115.5,21_to_30,115.5,Mid,49.5,2019,6,2019-06
ORD100225,08-09-2021,Nike,Model-920,Lifestyle,Unisex,7,Blue,157,15,133.45,1,133.45,Bank Transfer,Online,India,Low,4.8,133.45,11_to_20,133.45,Mid,23.55,2021,9,2021-09
ORD100226,19-02-2022,Adidas,Model-801,Running,Unisex,7,Grey,213,20,170.4,4,681.6,Bank Transfer,Retail Store,Germany,Medium,3.8,681.6,11_to_20,681.6,Premium,42.6,2022,2,2022-02
ORD100227,04-12-2019,Puma,Model-462,Training,Unisex,6,Grey,189,15,160.65,2,321.3,Wallet,Online,Pakistan,High,3.2,321.3,11_to_20,321.3,Premium,28.35,2019,12,2019-12
ORD100228,16-05-2019,Puma,Model-128,Running,Unisex,10,White,95,10,85.5,2,171,Cash,Online,UAE,Low,4.7,171,0_to_10,171,Budget,9.5,2019,5,2019-05
ORD100229,01-10-2023,Puma,Model-286,Gym,Women,8,Blue,70,15,59.5,1,59.5,Cash,Online,Germany,High,4.9,59.5,11_to_20,59.5,Budget,10.5,2023,10,2023-10
ORD100230,09-01-2022,Nike,Model-168,Running,Women,6,Blue,114,30,79.8,2,159.6,Bank Transfer,Online,Germany,Medium,3.5,159.6,21_to_30,159.6,Budget,34.2,2022,1,2022-01
ORD100231,15-12-2021,Reebok,Model-343,Training,Women,8,Blue,207,10,186.3,3,558.9,Wallet,Online,India,Low,4.7,558.9,0_to_10,558.9,Premium,20.7,2021,12,2021-12
ORD100232,14-05-2018,ASICS,Model-300,Gym,Women,7,Blue,168,10,151.2,2,302.4,Card,Online,Germany,Medium,3.9,302.4,0_to_10,302.4,Premium,16.8,2018,5,2018-05
ORD100233,11-08-2024,New Balance,Model-116,Training,Women,6,Blue,132,0,132,4,528,Bank Transfer,Retail Store,Germany,Low,4,528,0_to_10,528,Mid,0,2024,8,2024-08
ORD100234,11-11-2018,New Balance,Model-138,Training,Men,8,Blue,163,5,154.85,1,154.85,Wallet,Retail Store,Pakistan,Medium,4.6,154.85,0_to_10,154.85,Premium,8.15,2018,11,2018-11
ORD100235,23-07-2018,ASICS,Model-577,Gym,Unisex,11,Grey,167,15,141.95,3,425.85,Card,Retail Store,Pakistan,High,4.2,425.85,11_to_20,425.85,Mid,25.05,2018,7,2018-07
ORD100236,07-03-2021,Adidas,Model-916,Gym,Women,10,Red,78,20,62.4,4,249.6,Wallet,Retail Store,Germany,Medium,4.6,249.6,11_to_20,249.6,Budget,15.6,2021,3,2021-03
ORD100237,23-05-2018,Adidas,Model-111,Basketball,Men,11,Grey,116,0,116,3,348,Bank Transfer,Online,UK,Medium,4.9,348,0_to_10,348,Mid,0,2018,5,2018-05
ORD100238,18-09-2018,Reebok,Model-826,Training,Men,10,Blue,142,20,113.6,1,113.6,Card,Retail Store,USA,Low,4.4,113.6,11_to_20,113.6,Mid,28.4,2018,9,2018-09
ORD100239,29-10-2024,ASICS,Model-367,Running,Unisex,8,Red,84,5,79.8,1,79.8,Bank Transfer,Online,UK,High,5,79.8,0_to_10,79.8,Budget,4.2,2024,10,2024-10
ORD100240,28-10-2024,Reebok,Model-387,Basketball,Unisex,7,Blue,168,5,159.6,3,478.8,Card,Retail Store,Pakistan,Medium,4.2,478.8,0_to_10,478.8,Premium,8.4,2024,10,2024-10
ORD100241,30-07-2022,ASICS,Model-185,Lifestyle,Women,7,Red,204,5,193.8,1,193.8,Card,Retail Store,India,Low,3.6,193.8,0_to_10,193.8,Premium,10.2,2022,7,2022-07
ORD100242,05-07-2019,Adidas,Model-236,Lifestyle,Men,8,Blue,138,20,110.4,3,331.2,Wallet,Retail Store,India,Medium,4.8,331.2,11_to_20,331.2,Mid,27.6,2019,7,2019-07
ORD100243,03-02-2022,Adidas,Model-322,Running,Men,11,Red,118,20,94.4,2,188.8,Card,Online,USA,High,3.1,188.8,11_to_20,188.8,Budget,23.6,2022,2,2022-02
ORD100244,14-12-2023,ASICS,Model-714,Lifestyle,Unisex,6,Black,205,10,184.5,2,369,Wallet,Online,Pakistan,Medium,4.3,369,0_to_10,369,Premium,20.5,2023,12,2023-12
ORD100245,11-01-2026,New Balance,Model-287,Lifestyle,Men,10,Black,211,10,189.9,4,759.6,Card,Retail Store,India,Low,3.2,759.6,0_to_10,759.6,Premium,21.1,2026,1,2026-01
ORD100246,01-12-2026,Puma,Model-282,Basketball,Women,9,Red,96,10,86.4,4,345.6,Wallet,Online,UAE,Medium,4.1,345.6,0_to_10,345.6,Budget,9.6,2026,12,2026-12
ORD100247,29-07-2023,Puma,Model-448,Lifestyle,Women,11,Blue,179,0,179,4,716,Wallet,Online,Pakistan,Medium,3.6,716,0_to_10,716,Premium,0,2023,7,2023-07
ORD100248,14-03-2018,New Balance,Model-207,Basketball,Men,11,Grey,75,20,60,2,120,Card,Online,India,High,3.8,120,11_to_20,120,Budget,15,2018,3,2018-03
ORD100249,08-09-2026,Nike,Model-858,Lifestyle,Unisex,10,Black,93,30,65.1,3,195.3,Bank Transfer,Online,UAE,Medium,4.1,195.3,21_to_30,195.3,Budget,27.9,2026,9,2026-09
ORD100250,09-07-2021,Reebok,Model-138,Gym,Men,11,Red,219,10,197.1,3,591.3,Card,Retail Store,India,Low,3.7,591.3,0_to_10,591.3,Premium,21.9,2021,7,2021-07
ORD100251,22-03-2022,ASICS,Model-796,Gym,Unisex,9,Red,121,20,96.8,4,387.2,Bank Transfer,Online,UK,High,5,387.2,11_to_20,387.2,Mid,24.2,2022,3,2022-03
ORD100252,11-01-2019,New Balance,Model-458,Training,Women,9,White,69,30,48.3,1,48.3,Card,Online,India,Medium,4.5,48.3,21_to_30,48.3,Budget,20.7,2019,1,2019-01
ORD100253,27-03-2026,Adidas,Model-475,Running,Men,11,Blue,62,20,49.6,2,99.2,Bank Transfer,Retail Store,India,Medium,4.7,99.2,11_to_20,99.2,Budget,12.4,2026,3,2026-03
ORD100254,23-11-2024,Nike,Model-764,Running,Unisex,6,Black,205,30,143.5,1,143.5,Wallet,Online,Germany,High,4.8,143.5,21_to_30,143.5,Premium,61.5,2024,11,2024-11
ORD100255,15-04-2025,Adidas,Model-443,Basketball,Men,9,Blue,132,0,132,1,132,Wallet,Online,UAE,Low,3.4,132,0_to_10,132,Mid,0,2025,4,2025-04
ORD100256,21-12-2022,New Balance,Model-479,Basketball,Men,11,White,96,20,76.8,1,76.8,Wallet,Online,USA,Low,5,76.8,11_to_20,76.8,Budget,19.2,2022,12,2022-12
ORD100257,26-03-2018,Puma,Model-110,Running,Unisex,11,White,122,30,85.4,4,341.6,Cash,Retail Store,Germany,Low,4.2,341.6,21_to_30,341.6,Budget,36.6,2018,3,2018-03
ORD100258,10-08-2022,Puma,Model-670,Basketball,Women,9,Black,212,15,180.2,4,720.8,Card,Retail Store,UK,Medium,4.7,720.8,11_to_20,720.8,Premium,31.8,2022,8,2022-08
ORD100259,05-09-2018,Puma,Model-592,Lifestyle,Women,11,Grey,113,20,90.4,3,271.2,Card,Online,UK,Low,3.5,271.2,11_to_20,271.2,Budget,22.6,2018,9,2018-09
ORD100260,22-06-2021,Puma,Model-852,Basketball,Unisex,7,Black,116,5,110.2,1,110.2,Wallet,Retail Store,India,Low,4.6,110.2,0_to_10,110.2,Mid,5.8,2021,6,2021-06
ORD100261,30-10-2019,Adidas,Model-153,Gym,Men,6,Grey,65,20,52,1,52,Cash,Retail Store,UAE,Low,4,52,11_to_20,52,Budget,13,2019,10,2019-10
ORD100262,25-06-2024,Adidas,Model-672,Lifestyle,Women,8,White,79,5,75.05,1,75.05,Bank Transfer,Retail Store,India,Medium,3.8,75.05,0_to_10,75.05,Budget,3.95,2024,6,2024-06
ORD100263,13-08-2022,New Balance,Model-315,Running,Women,8,White,141,30,98.7,1,98.7,Bank Transfer,Retail Store,UAE,Low,4.6,98.7,21_to_30,98.7,Mid,42.3,2022,8,2022-08
ORD100264,14-03-2020,Reebok,Model-188,Running,Women,6,Red,72,20,57.6,3,172.8,Cash,Retail Store,Germany,High,4.8,172.8,11_to_20,172.8,Budget,14.4,2020,3,2020-03
ORD100265,08-05-2018,ASICS,Model-716,Running,Unisex,8,Black,160,5,152,3,456,Card,Retail Store,UAE,High,3.5,456,0_to_10,456,Premium,8,2018,5,2018-05
ORD100266,20-11-2025,New Balance,Model-837,Running,Unisex,9,White,88,0,88,3,264,Bank Transfer,Retail Store,UK,Medium,3.1,264,0_to_10,264,Budget,0,2025,11,2025-11
ORD100267,05-02-2018,New Balance,Model-494,Training,Unisex,8,Red,99,0,99,1,99,Card,Online,Germany,Medium,3.6,99,0_to_10,99,Mid,0,2018,2,2018-02
ORD100268,24-12-2021,Reebok,Model-350,Lifestyle,Men,10,Red,183,30,128.1,4,512.4,Card,Online,India,Medium,3.1,512.4,21_to_30,512.4,Mid,54.9,2021,12,2021-12
ORD100269,15-06-2022,Nike,Model-415,Gym,Women,10,Red,205,30,143.5,1,143.5,Wallet,Online,UAE,High,4.8,143.5,21_to_30,143.5,Premium,61.5,2022,6,2022-06
ORD100270,27-08-2025,Nike,Model-400,Running,Women,11,Grey,140,5,133,4,532,Cash,Retail Store,Germany,Medium,4.2,532,0_to_10,532,Mid,7,2025,8,2025-08
ORD100271,08-04-2022,Adidas,Model-958,Lifestyle,Unisex,10,White,126,5,119.7,4,478.8,Card,Online,Pakistan,Low,3.5,478.8,0_to_10,478.8,Mid,6.3,2022,4,2022-04
ORD100272,16-09-2026,Nike,Model-267,Basketball,Women,9,Blue,65,10,58.5,4,234,Bank Transfer,Retail Store,UAE,Low,4.7,234,0_to_10,234,Budget,6.5,2026,9,2026-09
ORD100273,11-10-2018,Puma,Model-462,Running,Men,10,White,118,0,118,1,118,Bank Transfer,Retail Store,Germany,High,4.4,118,0_to_10,118,Mid,0,2018,10,2018-10
ORD100274,21-11-2019,Nike,Model-799,Gym,Women,10,Blue,159,10,143.1,2,286.2,Bank Transfer,Online,Pakistan,Medium,4.8,286.2,0_to_10,286.2,Premium,15.9,2019,11,2019-11
ORD100275,10-12-2018,ASICS,Model-130,Gym,Women,7,Grey,117,0,117,3,351,Cash,Online,UK,Low,3.3,351,0_to_10,351,Mid,0,2018,12,2018-12
ORD100276,22-01-2020,Puma,Model-650,Gym,Women,7,White,166,20,132.8,2,265.6,Cash,Retail Store,UAE,Medium,4.6,265.6,11_to_20,265.6,Mid,33.2,2020,1,2020-01
